Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
11.281446464,0.12449848651886,0.440533101558685,9.85453414916992,9.86516155893407
11.286451387,0.12449848651886,0.478840351104736,9.84495735168457,9.85738166104365
11.291425772,0.0670376494526863,0.507570743560791,9.82580375671387,9.83913317175936
11.296430618,0.172382518649101,0.459686726331711,9.7396125793457,9.75197830262406
11.301435541,0.153228908777237,0.450109928846359,9.720458984375,9.73208101658878
11.306440387,0.143652096390724,0.497993946075439,9.68215179443359,9.69601450419598
11.31144531,0.114921681582928,0.440533101558685,9.69172859191895,9.70241616845443
11.316450233,0.0574608407914639,0.469263523817062,9.720458984375,9.73194907867516
11.321424618,0.00957680679857731,0.469263523817062,9.71088218688965,9.72221851316171
11.326429464,0.0383072271943092,0.411802679300308,9.7396125793457,9.74838971759353
11.331434387,0.0766144543886185,0.383072257041931,9.85453414916992,9.86227445500746
11.336439233,0.00957680679857731,0.363918662071228,9.95987892150879,9.96652981929755
11.341444156,-0.0287304203957319,0.37349545955658,10.0364933013916,10.0434815718576
11.346449002,0.00957680679857731,0.344765037298203,10.0556468963623,10.0615599759924
11.351423387,0.00957680679857731,0.335188239812851,10.0843772888184,10.0899508509493
11.35642831,-0.0766144543886185,0.363918662071228,10.1322612762451,10.1390840383795
11.361433156,0.0383072271943092,0.344765037298203,10.1322612762451,10.1381975195147
11.366438079,0,0.450109928846359,10.1801452636719,10.1900910956432
11.371443003,-0.0574608407914639,0.402225881814957,10.1801452636719,10.1882503403522
11.376447849,-0.0574608407914639,0.440533101558685,10.0269165039063,10.0367537450164
11.381422233,-0.0957680642604828,0.469263523817062,9.95030212402344,9.96182172778969
11.386427156,-0.105344876646996,0.565031588077545,9.85453414916992,9.87128165618413
11.391432003,-0.0766144543886185,0.536301195621491,9.85453414916992,9.86941396660422
11.396436926,-0.0766144543886185,0.593762040138245,9.77791976928711,9.79623081340707
11.401441772,-0.0670376494526863,0.603338837623596,9.69172859191895,9.71072164665677
11.406446695,-0.0191536135971546,0.545877993106842,9.67257499694824,9.68798517318542
11.411451618,0.0191536135971546,0.574608385562897,9.64384460449219,9.66096684671188
11.416425926,0.0670376494526863,0.402225881814957,9.720458984375,9.72900830369481
11.421430849,0.0957680642604828,0.450109928846359,9.75876617431641,9.7696104177782
11.426435772,0.210689753293991,0.344765037298203,9.78749656677246,9.79583289708788
11.431440618,0.16280572116375,0.325611442327499,9.81622695922852,9.82297512107727
11.436445541,0.12449848651886,0.306457817554474,9.89284133911133,9.89836986720115
11.441450387,0.16280572116375,0.363918662071228,9.87368774414063,9.88173325708806
11.446424772,0.0191536135971546,0.354341864585876,9.89284133911133,9.8992037446828
11.451429695,-0.0191536135971546,0.430956304073334,9.94072532653809,9.95008091497803
11.456434541,-0.00957680679857731,0.459686726331711,9.87368774414063,9.88438734926889
11.461439464,0.0383072271943092,0.507570743560791,9.97903251647949,9.99200607827723
11.466444387,0,0.440533101558685,9.87368774414063,9.88351046351253
11.471449234,-0.0766144543886185,0.478840351104736,9.91199493408203,9.92385013136208
11.476423618,0.0670376494526863,0.497993946075439,9.9981861114502,10.0108050393546
11.481428541,-0.0478840321302414,0.478840351104736,9.87368774414063,9.88540796483241
11.486433387,-0.0191536135971546,0.517147541046143,9.83538055419922,9.84898568818353
11.491438311,0,0.497993946075439,9.81622695922852,9.82885088326263
11.496443157,0,0.430956304073334,9.78749656677246,9.79697975809909
11.50144808,0.0383072271943092,0.536301195621491,9.81622695922852,9.83094085686437
11.506422464,-0.0383072271943092,0.488417148590088,9.73003578186035,9.74236188359758
11.511427311,-0.0957680642604828,0.363918662071228,9.7013053894043,9.70860106159589
11.516432234,-0.0861912593245506,0.450109928846359,9.67257499694824,9.68342578599218
11.521437157,0.0478840321302414,0.402225881814957,9.66299819946289,9.67148451600673
11.526442003,0.0574608407914639,0.402225881814957,9.78749656677246,9.79592652344887
11.531446926,0.134075298905373,0.344765037298203,9.83538055419922,9.84233456872098
11.536421311,0.0957680642604828,0.354341864585876,9.88326454162598,9.89007824432606
11.541426157,0.0478840321302414,0.344765037298203,10.0077629089355,10.013814171081
11.54643108,-0.0383072271943092,0.402225881814957,10.0652236938477,10.0733301897064
11.551435926,-0.0766144543886185,0.335188239812851,10.1131076812744,10.1189509290134
11.556440849,-0.0861912593245506,0.344765037298203,10.1514148712158,10.1576333735604
11.561445772,-0.0861912593245506,0.421379506587982,10.1322612762451,10.1413859108039
11.566450618,0.0191536135971546,0.383072257041931,10.1131076812744,10.1203783619033
11.571425003,0,0.430956304073334,10.1226844787598,10.1318539464673
11.576429926,0,0.430956304073334,9.9981861114502,10.007469652975
11.581434772,0.00957680679857731,0.430956304073334,9.84495735168457,9.85438990033057
11.586439695,0.0383072271943092,0.430956304073334,9.79707336425781,9.80662211387416
11.591444542,0.0766144543886185,0.536301195621491,9.90241813659668,9.91722610910153
11.596449465,0.0287304203957319,0.459686726331711,9.82580375671387,9.83659274285939
11.601423849,0.0574608407914639,0.430956304073334,9.74918937683106,9.75887896172304
11.606428695,0.134075298905373,0.430956304073334,9.69172859191895,9.70223183711956
11.611433619,0.114921681582928,0.440533101558685,9.67257499694824,9.68328371359918
11.616438542,0.0478840321302414,0.459686726331711,9.67257499694824,9.68361047535922
11.621443388,0,0.402225881814957,9.7013053894043,9.70964015391336
11.626448311,0.0287304203957319,0.440533101558685,9.68215179443359,9.69221121422138
11.631422695,0.00957680679857731,0.459686726331711,9.63426780700684,9.64523300800568
11.636427542,0.0191536135971546,0.440533101558685,9.79707336425781,9.80699152539313
11.641432465,0.00957680679857731,0.421379506587982,9.95030212402344,9.95922510856875
11.646437311,0.0287304203957319,0.383072257041931,9.95987892150879,9.96728438052644
11.651442234,-0.0191536135971546,0.306457817554474,9.97903251647949,9.98375546674743
11.656447157,0.0766144543886185,0.37349545955658,10.1609916687012,10.168142422505
11.661421465,-0.0478840321302414,0.392649084329605,10.1226844787598,10.130410023315
11.666426388,-0.0957680642604828,0.383072257041931,10.1705684661865,10.1782306321696
11.671431311,-0.0191536135971546,0.421379506587982,10.0364933013916,10.0453534202817
11.676436157,-0.0670376494526863,0.354341864585876,9.9981861114502,10.0046877873644
11.68144108,-0.0766144543886185,0.440533101558685,9.95987892150879,9.96991109886669
11.686445926,-0.0574608407914639,0.440533101558685,9.86411094665527,9.87411038674967
11.691450849,-0.0478840321302414,0.421379506587982,9.87368774414063,9.88279126754674
11.696425234,-0.0287304203957319,0.517147541046143,9.81622695922852,9.82988192865768
11.70143008,0.0478840321302414,0.478840351104736,9.7396125793457,9.75149394493624
11.706435003,0.105344876646996,0.517147541046143,9.64384460449219,9.65827509847586
11.711439926,0.0766144543886185,0.478840351104736,9.58638381958008,9.59864118470808
11.716444773,0.0574608407914639,0.555454790592194,9.56723022460938,9.58351323593261
11.721449696,0.0766144543886185,0.488417148590088,9.66299819946289,9.67563720322756
11.72642408,0.00957680679857731,0.478840351104736,9.66299819946289,9.67485989562111
11.731428926,0.0383072271943092,0.440533101558685,9.69172859191895,9.70181116888199
11.73643385,0.0670376494526863,0.440533101558685,9.77791976928711,9.788068168675
11.741438696,0.00957680679857731,0.402225881814957,9.95987892150879,9.96800208197939
11.746443619,-0.0191536135971546,0.421379506587982,9.98860931396484,9.99751186928585
11.751448465,-0.0383072271943092,0.335188239812851,10.0652236938477,10.0708761588531
11.75642285,-0.0766144543886185,0.383072257041931,10.1322612762451,10.139789578627
11.761427773,-0.0191536135971546,0.325611442327499,10.2088756561279,10.2140849729464
11.766432696,-0.0383072271943092,0.325611442327499,10.2184524536133,10.2237107158695
11.771437542,0.00957680679857731,0.383072257041931,10.1131076812744,10.120364768248
11.776442465,-0.00957680679857731,0.296881020069122,10.0269165039063,10.0313151994947
11.781447311,0.0383072271943092,0.296881020069122,9.97903251647949,9.98352120990824
11.786421696,-0.114921681582928,0.392649084329605,10.0364933013916,10.0448284248762
11.791426619,-0.0574608407914639,0.440533101558685,9.93114852905273,9.94108053824632
11.796431465,-0.172382518649101,0.440533101558685,9.90241813659668,9.91371121721344
11.801436388,-0.0191536135971546,0.430956304073334,9.80665016174316,9.81613353575386
11.806441234,0,0.430956304073334,9.67257499694824,9.68217074873238
11.811446157,-0.0191536135971546,0.402225881814957,9.67257499694824,9.68095344439296
11.816451081,0.0574608407914639,0.507570743560791,9.69172859191895,9.70518072512627
11.821425465,0.0191536135971546,0.507570743560791,9.64384460449219,9.65721148552861
11.826430311,-0.00957680679857731,0.526724398136139,9.65342140197754,9.66778542743778
11.831435234,0.0287304203957319,0.536301195621491,9.61511421203613,9.63010206176344
11.836440081,0.0670376494526863,0.497993946075439,9.63426780700684,9.64736275849002
11.841445004,0.0383072271943092,0.526724398136139,9.720458984375,9.73479475398243
11.84644985,0.0766144543886185,0.450109928846359,9.73003578186035,9.74074253016422
11.851424234,0.0766144543886185,0.440533101558685,9.78749656677246,9.79770525341383
11.856429158,0.0861912593245506,0.363918662071228,9.94072532653809,9.94775782493037
11.861434004,0.0861912593245506,0.354341864585876,10.1035308837891,10.1101099603249
11.866438927,0.0861912593245506,0.287304192781448,10.1131076812744,10.1175550211217
11.87144385,0.0383072271943092,0.296881020069122,10.1131076812744,10.1175368917926
11.876448696,0.0191536135971546,0.306457817554474,10.1705684661865,10.1752025129843
11.881423081,-0.0861912593245506,0.325611442327499,10.1801452636719,10.1857159460697
11.886428004,-0.0670376494526863,0.411802679300308,10.0364933013916,10.0451616852095
11.89143285,-0.143652096390724,0.37349545955658,10.0077629089355,10.0157602419673
11.896437773,-0.201112940907478,0.440533101558685,9.86411094665527,9.87599111970509
11.901442619,-0.0957680642604828,0.507570743560791,9.81622695922852,9.8298072868666
11.906447542,-0.12449848651886,0.545877993106842,9.78749656677246,9.80349793191627
11.911421927,-0.0957680642604828,0.574608385562897,9.66299819946289,9.68054133412561
11.916426773,-0.0191536135971546,0.545877993106842,9.59596061706543,9.61149363046883
11.921431696,0.0574608407914639,0.517147541046143,9.52892303466797,9.54311885748367
11.926436619,0.0574608407914639,0.478840351104736,9.60553741455078,9.6176368642409
11.931441465,0.0957680642604828,0.450109928846359,9.720458984375,9.73134591601259
11.936446389,0.114921681582928,0.469263523817062,9.80665016174316,9.81854381476705
11.941451235,-0.0191536135971546,0.421379506587982,9.75876617431641,9.76787821353585
11.946425619,0.0191536135971546,0.383072257041931,9.85453414916992,9.8619954629976
11.951430542,0.114921681582928,0.383072257041931,9.92157173156738,9.92962924643464
11.956435389,0.0957680642604828,0.316034615039825,10.0843772888184,10.0897826886049
11.961440312,0.0574608407914639,0.316034615039825,10.1226844787598,10.1277796521573
11.966445235,0.0670376494526863,0.325611442327499,10.0556468963623,10.0611406590972
11.971450081,0.00957680679857731,0.268150597810745,10.1035308837891,10.1070931913194
11.976424466,-0.0383072271943092,0.306457817554474,10.1131076812744,10.1178224342319
11.981429389,-0.114921681582928,0.344765037298203,10.0939540863037,10.1004939988225
11.986434235,-0.143652096390724,0.450109928846359,10.0652236938477,10.0763070060432
11.991439158,-0.0766144543886185,0.507570743560791,10.0364933013916,10.0496117150474
11.996444004,-0.0287304203957319,0.536301195621491,9.96945571899414,9.98391164536556
12.001448927,0.0478840321302414,0.421379506587982,9.92157173156738,9.93063135927129
12.006423312,0.0766144543886185,0.478840351104736,9.94072532653809,9.95254630102986
12.011428158,0.00957680679857731,0.488417148590088,9.93114852905273,9.94315614542845
12.016433081,0.00957680679857731,0.497993946075439,9.82580375671387,9.83842005359644
12.021438004,0.0383072271943092,0.536301195621491,9.85453414916992,9.86919093508868
12.02644285,0.0574608407914639,0.536301195621491,9.7396125793457,9.75453606874251
12.031447773,0.0766144543886185,0.478840351104736,9.7396125793457,9.75167734557581
12.036422158,0.00957680679857731,0.421379506587982,9.69172859191895,9.70088941815234
12.041427004,0.0861912593245506,0.459686726331711,9.74918937683106,9.76040134035814
12.046431927,0.0383072271943092,0.555454790592194,9.58638381958008,9.60253884159569
12.051436773,0,0.421379506587982,9.82580375671387,9.83483503440829
12.056441696,-0.0191536135971546,0.383072257041931,9.73003578186035,9.7375924915408
12.06144662,-0.0670376494526863,0.497993946075439,9.75876617431641,9.77169428818534
12.066451466,0,0.411802679300308,9.85453414916992,9.86313463072644
12.07142585,-0.0478840321302414,0.383072257041931,9.94072532653809,9.94821879797203
12.076430773,0.0287304203957319,0.277727395296097,9.96945571899414,9.97336479209194
12.08143562,0.0191536135971546,0.287304192781448,9.97903251647949,9.98318589053909
12.086440543,-0.00957680679857731,0.392649084329605,9.97903251647949,9.9867589829538
12.091445389,-0.00957680679857731,0.325611442327499,10.0077629089355,10.0130631161533
12.096450312,-0.0670376494526863,0.363918662071228,9.96945571899414,9.97632087355017
12.101424697,-0.0861912593245506,0.344765037298203,9.91199493408203,9.91836354634146
12.106429543,-0.105344876646996,0.402225881814957,9.93114852905273,9.93984880715717
12.111434466,-0.0861912593245506,0.37349545955658,9.89284133911133,9.90026451931075
12.116439389,-0.0670376494526863,0.430956304073334,9.87368774414063,9.88331558998586
12.121444235,-0.0478840321302414,0.450109928846359,9.89284133911133,9.90319148504204
12.126449158,-0.00957680679857731,0.430956304073334,9.87368774414063,9.88309287217528
12.131423543,0.0383072271943092,0.450109928846359,9.84495735168457,9.85531590808684
12.136428389,-0.0191536135971546,0.440533101558685,9.82580375671387,9.83569294660702
12.141433312,0.0766144543886185,0.469263523817062,9.76834297180176,9.77990809998516
12.146438158,0.12449848651886,0.421379506587982,9.76834297180176,9.77821992882481
12.151443081,0.0383072271943092,0.430956304073334,9.79707336425781,9.80662211387416
12.156448004,0.0670376494526863,0.440533101558685,9.79707336425781,9.80720194370764
12.161422312,-0.0191536135971546,0.459686726331711,9.82580375671387,9.83656943312717
12.166427235,-0.00957680679857731,0.430956304073334,9.81622695922852,9.82568708876553
12.171432158,0,0.402225881814957,9.84495735168457,9.8531706022219
12.176437004,0.00957680679857731,0.344765037298203,9.86411094665527,9.87013877380131
12.181441928,-0.0478840321302414,0.344765037298203,9.95030212402344,9.95638830956395
12.186446774,-0.0957680642604828,0.287304192781448,10.0173397064209,10.0219164841441
12.191421158,-0.0574608407914639,0.268150597810745,10.1897220611572,10.1934117043787
12.196426081,-0.0861912593245506,0.421379506587982,10.2184524536133,10.2275001915674
12.201430928,-0.143652096390724,0.383072257041931,10.1035308837891,10.1118107477638
12.206435851,-0.143652096390724,0.440533101558685,10.0077629089355,10.0184841058831
12.211440774,-0.105344876646996,0.469263523817062,9.96945571899414,9.9810497008484
12.21644562,-0.143652096390724,0.469263523817062,9.87368774414063,9.88587648356864
12.221450543,-0.0383072271943092,0.450109928846359,9.83538055419922,9.84574918620323
12.226424928,-0.12449848651886,0.517147541046143,9.74918937683106,9.76368961805275
12.231429774,-0.0574608407914639,0.507570743560791,9.75876617431641,9.77212602522734
12.236434697,0.00957680679857731,0.545877993106842,9.77791976928711,9.79315013227115
12.241439543,0.0383072271943092,0.545877993106842,9.7013053894043,9.71672663428886
12.246444466,-0.00957680679857731,0.440533101558685,9.75876617431641,9.76870914572542
12.251449312,0.0861912593245506,0.411802679300308,9.68215179443359,9.69128854953337
12.256423697,0.0670376494526863,0.450109928846359,9.71088218688965,9.72153927329108
12.26142862,0.12449848651886,0.488417148590088,9.71088218688965,9.72395413562986
12.266433543,0.172382518649101,0.430956304073334,9.76834297180176,9.77936416560428
12.271438389,0.172382518649101,0.392649084329605,9.74918937683106,9.75861581073239
