SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,AÇUDE PONTE COIMBRA (12G/01AE),,
,Caudal descarregado médio diário (m3/s),FLAG,
11/12/1988 00:00,36,(vco),
12/12/1988 00:00,42,(vco),
13/12/1988 00:00,101.2,(vco),
14/12/1988 00:00,85.9,(vco),
15/12/1988 00:00,38.1,(vco),
16/12/1988 00:00,28.9,(vco),
17/12/1988 00:00,53.3,(vco),
18/12/1988 00:00,35.5,(vco),
19/12/1988 00:00,44.3,(vco),
20/12/1988 00:00,28.1,(vco),
21/12/1988 00:00,56.5,(vco),
22/12/1988 00:00,88.5,(vco),
23/12/1988 00:00,61.3,(vco),
24/12/1988 00:00,31,(vco),
25/12/1988 00:00,27.7,(vco),
26/12/1988 00:00,14,(vco),
27/12/1988 00:00,12,(vco),
28/12/1988 00:00,19.5,(vco),
29/12/1988 00:00,22,(vco),
30/12/1988 00:00,22,(vco),
31/12/1988 00:00,20.8,(vco),
01/01/1989 00:00,12.5,(vco),
02/01/1989 00:00,11.4,(vco),
03/01/1989 00:00,29.5,(vco),
04/01/1989 00:00,51.2,(vco),
05/01/1989 00:00,85.5,(vco),
06/01/1989 00:00,73,(vco),
07/01/1989 00:00,37.3,(vco),
08/01/1989 00:00,29.5,(vco),
09/01/1989 00:00,19.7,(vco),
10/01/1989 00:00,28,(vco),
11/01/1989 00:00,22.8,(vco),
12/01/1989 00:00,17,(vco),
13/01/1989 00:00,15.5,(vco),
14/01/1989 00:00,14.3,(vco),
15/01/1989 00:00,14,(vco),
16/01/1989 00:00,14.3,(vco),
17/01/1989 00:00,13.7,(vco),
18/01/1989 00:00,16.3,(vco),
19/01/1989 00:00,24.8,(vco),
20/01/1989 00:00,21.6,(vco),
21/01/1989 00:00,12.8,(vco),
22/01/1989 00:00,11.5,(vco),
23/01/1989 00:00,12,(vco),
24/01/1989 00:00,17.4,(vco),
25/01/1989 00:00,17.2,(vco),
26/01/1989 00:00,30.3,(vco),
27/01/1989 00:00,24.3,(vco),
28/01/1989 00:00,23.6,(vco),
29/01/1989 00:00,22.7,(vco),
30/01/1989 00:00,12,(vco),
31/01/1989 00:00,18.4,(vco),
01/02/1989 00:00,14.4,(vco),
02/02/1989 00:00,12,(vco),
03/02/1989 00:00,12,(vco),
04/02/1989 00:00,12,(vco),
05/02/1989 00:00,12,(vco),
06/02/1989 00:00,12,(vco),
07/02/1989 00:00,12,(vco),
08/02/1989 00:00,12,(vco),
09/02/1989 00:00,12,(vco),
10/02/1989 00:00,12,(vco),
11/02/1989 00:00,12,(vco),
12/02/1989 00:00,12,(vco),
13/02/1989 00:00,12,(vco),
14/02/1989 00:00,12,(vco),
15/02/1989 00:00,12,(vco),
16/02/1989 00:00,6.2,(vco),
17/02/1989 00:00,6.4,(vco),
18/02/1989 00:00,6,(vco),
19/02/1989 00:00,6.2,(vco),
20/02/1989 00:00,6,(vco),
21/02/1989 00:00,6.3,(vco),
22/02/1989 00:00,6,(vco),
23/02/1989 00:00,14,(vco),
24/02/1989 00:00,19.3,(vco),
25/02/1989 00:00,60,(vco),
26/02/1989 00:00,95.8,(vco),
27/02/1989 00:00,84.3,(vco),
28/02/1989 00:00,155.6,(vco),
01/03/1989 00:00,132.8,(vco),
02/03/1989 00:00,68.9,(vco),
03/03/1989 00:00,59.4,(vco),
04/03/1989 00:00,57.2,(vco),
05/03/1989 00:00,14.4,(vco),
06/03/1989 00:00,24.5,(vco),
07/03/1989 00:00,91.1,(vco),
08/03/1989 00:00,50.2,(vco),
09/03/1989 00:00,10.2,(vco),
10/03/1989 00:00,18,(vco),
11/03/1989 00:00,15.5,(vco),
12/03/1989 00:00,14.2,(vco),
13/03/1989 00:00,26.8,(vco),
14/03/1989 00:00,18.3,(vco),
15/03/1989 00:00,22.6,(vco),
16/03/1989 00:00,21.7,(vco),
17/03/1989 00:00,31.4,(vco),
18/03/1989 00:00,23.6,(vco),
19/03/1989 00:00,14.3,(vco),
20/03/1989 00:00,16.4,(vco),
21/03/1989 00:00,9.9,(vco),
22/03/1989 00:00,20.3,(vco),
23/03/1989 00:00,26.2,(vco),
24/03/1989 00:00,16.7,(vco),
25/03/1989 00:00,8.8,(vco),
26/03/1989 00:00,8.7,(vco),
27/03/1989 00:00,14.3,(vco),
28/03/1989 00:00,15.3,(vco),
29/03/1989 00:00,21.1,(vco),
30/03/1989 00:00,14.6,(vco),
31/03/1989 00:00,13.1,(vco),
01/04/1989 00:00,12.8,(vco),
02/04/1989 00:00,11.9,(vco),
03/04/1989 00:00,19.6,(vco),
04/04/1989 00:00,99.9,(vco),
05/04/1989 00:00,49.8,(vco),
06/04/1989 00:00,12.6,(vco),
07/04/1989 00:00,14.6,(vco),
08/04/1989 00:00,18.7,(vco),
09/04/1989 00:00,48.2,(vco),
10/04/1989 00:00,92.6,(vco),
11/04/1989 00:00,95.1,(vco),
12/04/1989 00:00,95.2,(vco),
13/04/1989 00:00,107.3,(vco),
14/04/1989 00:00,135,(vco),
15/04/1989 00:00,74,(vco),
16/04/1989 00:00,48.7,(vco),
17/04/1989 00:00,109.9,(vco),
18/04/1989 00:00,85.2,(vco),
19/04/1989 00:00,17.7,(vco),
20/04/1989 00:00,19.4,(vco),
21/04/1989 00:00,31.7,(vco),
22/04/1989 00:00,38.4,(vco),
23/04/1989 00:00,86.9,(vco),
24/04/1989 00:00,74.2,(vco),
25/04/1989 00:00,58.6,(vco),
26/04/1989 00:00,76.3,(vco),
27/04/1989 00:00,39.7,(vco),
28/04/1989 00:00,64.3,(vco),
29/04/1989 00:00,54.9,(vco),
30/04/1989 00:00,23,(vco),
01/05/1989 00:00,64.4,(vco),
02/05/1989 00:00,45.5,(vco),
03/05/1989 00:00,40.1,(vco),
04/05/1989 00:00,29.6,(vco),
05/05/1989 00:00,35.4,(vco),
06/05/1989 00:00,51,(vco),
07/05/1989 00:00,32.2,(vco),
08/05/1989 00:00,23.9,(vco),
09/05/1989 00:00,14.9,(vco),
10/05/1989 00:00,12.3,(vco),
11/05/1989 00:00,23,(vco),
12/05/1989 00:00,22.8,(vco),
13/05/1989 00:00,13.8,(vco),
14/05/1989 00:00,13.1,(vco),
15/05/1989 00:00,16.8,(vco),
16/05/1989 00:00,13.5,(vco),
17/05/1989 00:00,12,(vco),
18/05/1989 00:00,29.4,(vco),
19/05/1989 00:00,18.4,(vco),
20/05/1989 00:00,11.8,(vco),
21/05/1989 00:00,11.8,(vco),
22/05/1989 00:00,12.3,(vco),
23/05/1989 00:00,11.8,(vco),
24/05/1989 00:00,12.1,(vco),
25/05/1989 00:00,12.1,(vco),
26/05/1989 00:00,12.3,(vco),
27/05/1989 00:00,14.3,(vco),
28/05/1989 00:00,19.7,(vco),
29/05/1989 00:00,16.5,(vco),
30/05/1989 00:00,15.4,(vco),
31/05/1989 00:00,13.8,(vco),
01/06/1989 00:00,16.1,(vco),
02/06/1989 00:00,14.6,(vco),
03/06/1989 00:00,12.9,(vco),
04/06/1989 00:00,12.4,(vco),
05/06/1989 00:00,12.6,(vco),
06/06/1989 00:00,12.5,(vco),
07/06/1989 00:00,12.4,(vco),
08/06/1989 00:00,12.1,(vco),
09/06/1989 00:00,11.8,(vco),
10/06/1989 00:00,12.8,(vco),
11/06/1989 00:00,12.9,(vco),
12/06/1989 00:00,14.8,(vco),
13/06/1989 00:00,19.9,(vco),
14/06/1989 00:00,15.3,(vco),
15/06/1989 00:00,18.8,(vco),
16/06/1989 00:00,18.3,(vco),
17/06/1989 00:00,19.3,(vco),
18/06/1989 00:00,19.3,(vco),
19/06/1989 00:00,27.3,(vco),
20/06/1989 00:00,23.1,(vco),
21/06/1989 00:00,19,(vco),
22/06/1989 00:00,18.8,(vco),
23/06/1989 00:00,21.5,(vco),
24/06/1989 00:00,19.7,(vco),
25/06/1989 00:00,20.3,(vco),
26/06/1989 00:00,20.3,(vco),
27/06/1989 00:00,20.3,(vco),
28/06/1989 00:00,20.3,(vco),
29/06/1989 00:00,21.8,(vco),
30/06/1989 00:00,21.8,(vco),
01/07/1989 00:00,22.3,(vco),
02/07/1989 00:00,22.3,(vco),
03/07/1989 00:00,21.2,(vco),
04/07/1989 00:00,21.1,(vco),
05/07/1989 00:00,21.6,(vco),
06/07/1989 00:00,21.9,(vco),
07/07/1989 00:00,21.6,(vco),
08/07/1989 00:00,21.6,(vco),
09/07/1989 00:00,22.4,(vco),
10/07/1989 00:00,23,(vco),
11/07/1989 00:00,23.2,(vco),
12/07/1989 00:00,24.4,(vco),
13/07/1989 00:00,24.9,(vco),
14/07/1989 00:00,24.5,(vco),
15/07/1989 00:00,23.9,(vco),
16/07/1989 00:00,23.9,(vco),
17/07/1989 00:00,23.9,(vco),
18/07/1989 00:00,25.3,(vco),
19/07/1989 00:00,36.1,(vco),
20/07/1989 00:00,36.9,(vco),
21/07/1989 00:00,23.9,(vco),
22/07/1989 00:00,23.9,(vco),
23/07/1989 00:00,24.1,(vco),
24/07/1989 00:00,23.9,(vco),
25/07/1989 00:00,23.8,(vco),
26/07/1989 00:00,23.7,(vco),
27/07/1989 00:00,23.5,(vco),
28/07/1989 00:00,23.5,(vco),
29/07/1989 00:00,23.5,(vco),
30/07/1989 00:00,23.5,(vco),
31/07/1989 00:00,23.6,(vco),
01/08/1989 00:00,23.7,(vco),
02/08/1989 00:00,23.7,(vco),
03/08/1989 00:00,23.7,(vco),
04/08/1989 00:00,23.7,(vco),
05/08/1989 00:00,23.7,(vco),
06/08/1989 00:00,23.7,(vco),
07/08/1989 00:00,23.7,(vco),
08/08/1989 00:00,23,(vco),
09/08/1989 00:00,22,(vco),
10/08/1989 00:00,22,(vco),
11/08/1989 00:00,21.4,(vco),
12/08/1989 00:00,20.5,(vco),
13/08/1989 00:00,22,(vco),
14/08/1989 00:00,21.9,(vco),
15/08/1989 00:00,21.7,(vco),
16/08/1989 00:00,21,(vco),
17/08/1989 00:00,19.9,(vco),
18/08/1989 00:00,19.6,(vco),
19/08/1989 00:00,19.5,(vco),
20/08/1989 00:00,19.5,(vco),
21/08/1989 00:00,18.9,(vco),
22/08/1989 00:00,18.3,(vco),
23/08/1989 00:00,20,(vco),
24/08/1989 00:00,20.3,(vco),
25/08/1989 00:00,19.3,(vco),
26/08/1989 00:00,18.8,(vco),
27/08/1989 00:00,19.4,(vco),
28/08/1989 00:00,19.6,(vco),
29/08/1989 00:00,19.4,(vco),
30/08/1989 00:00,18.5,(vco),
31/08/1989 00:00,18.7,(vco),
01/09/1989 00:00,18.6,(vco),
02/09/1989 00:00,30.3,(vco),
03/09/1989 00:00,33,(vco),
04/09/1989 00:00,17,(vco),
05/09/1989 00:00,16.7,(vco),
06/09/1989 00:00,15.9,(vco),
07/09/1989 00:00,16.1,(vco),
08/09/1989 00:00,17.9,(vco),
09/09/1989 00:00,16.1,(vco),
10/09/1989 00:00,13.7,(vco),
11/09/1989 00:00,11.5,(vco),
12/09/1989 00:00,10.9,(vco),
13/09/1989 00:00,18.7,(vco),
14/09/1989 00:00,35,(vco),
15/09/1989 00:00,14.2,(vco),
16/09/1989 00:00,8,(vco),
17/09/1989 00:00,8,(vco),
18/09/1989 00:00,9.4,(vco),
19/09/1989 00:00,14.7,(vco),
20/09/1989 00:00,15.7,(vco),
21/09/1989 00:00,8,(vco),
22/09/1989 00:00,7.4,(vco),
23/09/1989 00:00,12,(vco),
24/09/1989 00:00,12.6,(vco),
25/09/1989 00:00,13.6,(vco),
26/09/1989 00:00,18,(vco),
27/09/1989 00:00,7,(vco),
28/09/1989 00:00,7,(vco),
29/09/1989 00:00,11.7,(vco),
30/09/1989 00:00,11.2,(vco),
01/10/1989 00:00,12,(vco),
02/10/1989 00:00,11.5,(vco),
03/10/1989 00:00,14.4,(vco),
04/10/1989 00:00,8.1,(vco),
05/10/1989 00:00,8.1,(vco),
06/10/1989 00:00,11.4,(vco),
07/10/1989 00:00,15.4,(vco),
08/10/1989 00:00,11.9,(vco),
09/10/1989 00:00,12,(vco),
10/10/1989 00:00,12.2,(vco),
11/10/1989 00:00,12.6,(vco),
12/10/1989 00:00,12.1,(vco),
13/10/1989 00:00,36.6,(vco),
14/10/1989 00:00,18.1,(vco),
15/10/1989 00:00,16.9,(vco),
16/10/1989 00:00,16.2,(vco),
17/10/1989 00:00,13.2,(vco),
18/10/1989 00:00,16.6,(vco),
19/10/1989 00:00,16.1,(vco),
20/10/1989 00:00,17.6,(vco),
21/10/1989 00:00,15.5,(vco),
22/10/1989 00:00,16.5,(vco),
23/10/1989 00:00,19.4,(vco),
24/10/1989 00:00,23.8,(vco),
25/10/1989 00:00,17.6,(vco),
26/10/1989 00:00,15,(vco),
27/10/1989 00:00,16,(vco),
28/10/1989 00:00,15.6,(vco),
29/10/1989 00:00,16,(vco),
30/10/1989 00:00,17.7,(vco),
31/10/1989 00:00,10.2,(vco),
01/11/1989 00:00,12.6,(vco),
02/11/1989 00:00,16.6,(vco),
03/11/1989 00:00,16,(vco),
04/11/1989 00:00,13.6,(vco),
05/11/1989 00:00,15,(vco),
06/11/1989 00:00,14.3,(vco),
07/11/1989 00:00,12.1,(vco),
08/11/1989 00:00,12,(vco),
09/11/1989 00:00,10.8,(vco),
10/11/1989 00:00,13.2,(vco),
11/11/1989 00:00,12.6,(vco),
12/11/1989 00:00,13.7,(vco),
13/11/1989 00:00,18.3,(vco),
14/11/1989 00:00,31.2,(vco),
15/11/1989 00:00,55.1,(vco),
16/11/1989 00:00,29.4,(vco),
17/11/1989 00:00,16.7,(vco),
18/11/1989 00:00,22.2,(vco),
19/11/1989 00:00,78.3,(vco),
20/11/1989 00:00,47.7,(vco),
21/11/1989 00:00,54.9,(vco),
22/11/1989 00:00,63.8,(vco),
23/11/1989 00:00,163.5,(vco),
24/11/1989 00:00,222.1,(vco),
25/11/1989 00:00,224.8,(vco),
26/11/1989 00:00,234,(vco),
27/11/1989 00:00,377.6,(vco),
28/11/1989 00:00,218.4,(vco),
29/11/1989 00:00,170.9,(vco),
30/11/1989 00:00,151.4,(vco),
01/12/1989 00:00,131.9,(vco),
02/12/1989 00:00,132,(vco),
03/12/1989 00:00,127.8,(vco),
04/12/1989 00:00,129,(vco),
05/12/1989 00:00,129,(vco),
06/12/1989 00:00,139.3,(vco),
07/12/1989 00:00,151,(vco),
08/12/1989 00:00,148.6,(vco),
09/12/1989 00:00,272.6,(vco),
10/12/1989 00:00,372.7,(vco),
11/12/1989 00:00,374.4,(vco),
12/12/1989 00:00,334.7,(vco),
13/12/1989 00:00,384.5,(vco),
14/12/1989 00:00,507.9,(vco),
15/12/1989 00:00,551.6,(vco),
16/12/1989 00:00,497.5,(vco),
17/12/1989 00:00,444.1,(vco),
18/12/1989 00:00,547.3,(vco),
19/12/1989 00:00,473.5,(vco),
20/12/1989 00:00,500.7,(vco),
21/12/1989 00:00,830.1,(vco),
22/12/1989 00:00,1012.3,(vco),
23/12/1989 00:00,1052.4,(vco),
24/12/1989 00:00,957.7,(vco),
25/12/1989 00:00,917.3,(vco),
26/12/1989 00:00,889.6,(vco),
27/12/1989 00:00,788.1,(vco),
28/12/1989 00:00,542.9,(vco),
29/12/1989 00:00,371.6,(vco),
30/12/1989 00:00,315,(vco),
31/12/1989 00:00,183.6,(vco),
01/01/1990 00:00,92.8,(vco),
02/01/1990 00:00,73.1,(vco),
03/01/1990 00:00,158.6,(vco),
04/01/1990 00:00,206,(vco),
05/01/1990 00:00,287.8,(vco),
06/01/1990 00:00,206,(vco),
07/01/1990 00:00,119,(vco),
08/01/1990 00:00,82.5,(vco),
09/01/1990 00:00,149,(vco),
10/01/1990 00:00,149,(vco),
11/01/1990 00:00,78.9,(vco),
12/01/1990 00:00,42.2,(vco),
13/01/1990 00:00,42,(vco),
14/01/1990 00:00,42,(vco),
15/01/1990 00:00,26,(vco),
16/01/1990 00:00,32,(vco),
17/01/1990 00:00,37,(vco),
18/01/1990 00:00,28,(vco),
19/01/1990 00:00,20,(vco),
20/01/1990 00:00,28,(vco),
21/01/1990 00:00,25.8,(vco),
22/01/1990 00:00,28.1,(vco),
23/01/1990 00:00,26.9,(vco),
24/01/1990 00:00,30.4,(vco),
25/01/1990 00:00,35.1,(vco),
26/01/1990 00:00,29.7,(vco),
27/01/1990 00:00,27,(vco),
28/01/1990 00:00,27,(vco),
29/01/1990 00:00,274.8,(vco),
30/01/1990 00:00,445.8,(vco),
31/01/1990 00:00,451.4,(vco),
01/02/1990 00:00,329.6,(vco),
02/02/1990 00:00,276.9,(vco),
03/02/1990 00:00,256.7,(vco),
04/02/1990 00:00,183.2,(vco),
05/02/1990 00:00,184.2,(vco),
06/02/1990 00:00,212.4,(vco),
07/02/1990 00:00,167.1,(vco),
08/02/1990 00:00,147.6,(vco),
09/02/1990 00:00,143.1,(vco),
10/02/1990 00:00,142,(vco),
11/02/1990 00:00,54.4,(vco),
12/02/1990 00:00,55.5,(vco),
13/02/1990 00:00,93.2,(vco),
14/02/1990 00:00,66.2,(vco),
15/02/1990 00:00,89.2,(vco),
16/02/1990 00:00,60.7,(vco),
17/02/1990 00:00,48.5,(vco),
18/02/1990 00:00,28.5,(vco),
19/02/1990 00:00,27.7,(vco),
20/02/1990 00:00,25.9,(vco),
21/02/1990 00:00,25.7,(vco),
22/02/1990 00:00,24.4,(vco),
23/02/1990 00:00,27.2,(vco),
24/02/1990 00:00,20,(vco),
25/02/1990 00:00,36.7,(vco),
26/02/1990 00:00,49.7,(vco),
27/02/1990 00:00,35.1,(vco),
28/02/1990 00:00,25.8,(vco),
01/03/1990 00:00,27.2,(vco),
02/03/1990 00:00,23.4,(vco),
03/03/1990 00:00,26.9,(vco),
04/03/1990 00:00,26.3,(vco),
05/03/1990 00:00,29.6,(vco),
06/03/1990 00:00,50.8,(vco),
07/03/1990 00:00,34.5,(vco),
08/03/1990 00:00,23.3,(vco),
09/03/1990 00:00,23.7,(vco),
10/03/1990 00:00,24.4,(vco),
11/03/1990 00:00,24.5,(vco),
12/03/1990 00:00,23.9,(vco),
13/03/1990 00:00,29.6,(vco),
14/03/1990 00:00,27.9,(vco),
15/03/1990 00:00,31.9,(vco),
16/03/1990 00:00,21.1,(vco),
17/03/1990 00:00,13.2,(vco),
18/03/1990 00:00,14,(vco),
19/03/1990 00:00,16.4,(vco),
20/03/1990 00:00,23.1,(vco),
21/03/1990 00:00,22.5,(vco),
22/03/1990 00:00,24.3,(vco),
23/03/1990 00:00,21.6,(vco),
24/03/1990 00:00,23.1,(vco),
25/03/1990 00:00,11.9,(vco),
26/03/1990 00:00,12.1,(vco),
27/03/1990 00:00,25.8,(vco),
28/03/1990 00:00,23.8,(vco),
29/03/1990 00:00,24.1,(vco),
30/03/1990 00:00,22.7,(vco),
31/03/1990 00:00,20.9,(vco),
01/04/1990 00:00,28.9,(vco),
02/04/1990 00:00,37.6,(vco),
03/04/1990 00:00,28.5,(vco),
04/04/1990 00:00,45.8,(vco),
05/04/1990 00:00,58.9,(vco),
06/04/1990 00:00,108,(vco),
07/04/1990 00:00,118.6,(vco),
08/04/1990 00:00,107.8,(vco),
09/04/1990 00:00,101.3,(vco),
10/04/1990 00:00,94.5,(vco),
11/04/1990 00:00,91.9,(vco),
12/04/1990 00:00,89.2,(vco),
13/04/1990 00:00,95.1,(vco),
14/04/1990 00:00,88.5,(vco),
15/04/1990 00:00,87.8,(vco),
16/04/1990 00:00,84.5,(vco),
17/04/1990 00:00,31.4,(vco),
18/04/1990 00:00,29.8,(vco),
19/04/1990 00:00,30,(vco),
20/04/1990 00:00,28.8,(vco),
21/04/1990 00:00,22.3,(vco),
22/04/1990 00:00,22.2,(vco),
23/04/1990 00:00,21.5,(vco),
24/04/1990 00:00,21.7,(vco),
25/04/1990 00:00,21.2,(vco),
26/04/1990 00:00,20.3,(vco),
27/04/1990 00:00,19.5,(vco),
28/04/1990 00:00,20.1,(vco),
29/04/1990 00:00,20.2,(vco),
30/04/1990 00:00,18.4,(vco),
01/05/1990 00:00,20.5,(vco),
02/05/1990 00:00,20.9,(vco),
03/05/1990 00:00,19.5,(vco),
04/05/1990 00:00,17.8,(vco),
05/05/1990 00:00,18.2,(vco),
06/05/1990 00:00,17.8,(vco),
07/05/1990 00:00,22.2,(vco),
08/05/1990 00:00,18.7,(vco),
09/05/1990 00:00,16.3,(vco),
10/05/1990 00:00,14.5,(vco),
11/05/1990 00:00,16,(vco),
12/05/1990 00:00,14.3,(vco),
13/05/1990 00:00,13.4,(vco),
14/05/1990 00:00,13.2,(vco),
15/05/1990 00:00,13.2,(vco),
16/05/1990 00:00,14,(vco),
17/05/1990 00:00,16,(vco),
18/05/1990 00:00,16.9,(vco),
19/05/1990 00:00,16.7,(vco),
20/05/1990 00:00,18,(vco),
21/05/1990 00:00,16,(vco),
22/05/1990 00:00,16.5,(vco),
23/05/1990 00:00,15.5,(vco),
24/05/1990 00:00,15.1,(vco),
25/05/1990 00:00,15.3,(vco),
26/05/1990 00:00,15.3,(vco),
27/05/1990 00:00,15.3,(vco),
28/05/1990 00:00,14.8,(vco),
29/05/1990 00:00,16.2,(vco),
30/05/1990 00:00,16.4,(vco),
31/05/1990 00:00,14.3,(vco),
01/06/1990 00:00,15.3,(vco),
02/06/1990 00:00,15.8,(vco),
03/06/1990 00:00,15.1,(vco),
04/06/1990 00:00,14.7,(vco),
05/06/1990 00:00,13.9,(vco),
06/06/1990 00:00,13.5,(vco),
07/06/1990 00:00,13.5,(vco),
08/06/1990 00:00,14,(vco),
09/06/1990 00:00,15.3,(vco),
10/06/1990 00:00,22.1,(vco),
11/06/1990 00:00,14.3,(vco),
12/06/1990 00:00,15,(vco),
13/06/1990 00:00,16.9,(vco),
14/06/1990 00:00,15.3,(vco),
15/06/1990 00:00,15.8,(vco),
16/06/1990 00:00,15.4,(vco),
17/06/1990 00:00,15,(vco),
18/06/1990 00:00,14.1,(vco),
19/06/1990 00:00,14.1,(vco),
20/06/1990 00:00,14.7,(vco),
21/06/1990 00:00,15.4,(vco),
22/06/1990 00:00,15.4,(vco),
23/06/1990 00:00,15.5,(vco),
24/06/1990 00:00,15.3,(vco),
25/06/1990 00:00,14.3,(vco),
26/06/1990 00:00,14.3,(vco),
27/06/1990 00:00,13.6,(vco),
28/06/1990 00:00,15,(vco),
29/06/1990 00:00,17.3,(vco),
30/06/1990 00:00,17.6,(vco),
01/07/1990 00:00,17.6,(vco),
02/07/1990 00:00,17.3,(vco),
03/07/1990 00:00,18.1,(vco),
04/07/1990 00:00,17.1,(vco),
05/07/1990 00:00,16.8,(vco),
06/07/1990 00:00,17.1,(vco),
07/07/1990 00:00,16.1,(vco),
08/07/1990 00:00,16.3,(vco),
09/07/1990 00:00,15.6,(vco),
10/07/1990 00:00,15.8,(vco),
11/07/1990 00:00,15.6,(vco),
12/07/1990 00:00,18.8,(vco),
13/07/1990 00:00,17.6,(vco),
14/07/1990 00:00,18.4,(vco),
15/07/1990 00:00,18.5,(vco),
16/07/1990 00:00,17.5,(vco),
17/07/1990 00:00,18.2,(vco),
18/07/1990 00:00,18.6,(vco),
19/07/1990 00:00,19.5,(vco),
20/07/1990 00:00,19.9,(vco),
21/07/1990 00:00,22.1,(vco),
22/07/1990 00:00,19.5,(vco),
23/07/1990 00:00,18.4,(vco),
24/07/1990 00:00,17.3,(vco),
25/07/1990 00:00,18.3,(vco),
26/07/1990 00:00,18.1,(vco),
27/07/1990 00:00,18.2,(vco),
28/07/1990 00:00,18.9,(vco),
29/07/1990 00:00,19,(vco),
30/07/1990 00:00,17.1,(vco),
31/07/1990 00:00,17.8,(vco),
01/08/1990 00:00,18.2,(vco),
02/08/1990 00:00,17.4,(vco),
03/08/1990 00:00,18,(vco),
04/08/1990 00:00,18,(vco),
05/08/1990 00:00,18,(vco),
06/08/1990 00:00,18,(vco),
07/08/1990 00:00,18,(vco),
08/08/1990 00:00,17.8,(vco),
09/08/1990 00:00,17.5,(vco),
10/08/1990 00:00,18.1,(vco),
11/08/1990 00:00,17.1,(vco),
12/08/1990 00:00,18.1,(vco),
13/08/1990 00:00,19.7,(vco),
14/08/1990 00:00,17.4,(vco),
15/08/1990 00:00,16.5,(vco),
16/08/1990 00:00,16.5,(vco),
17/08/1990 00:00,15.2,(vco),
18/08/1990 00:00,17.2,(vco),
19/08/1990 00:00,16,(vco),
20/08/1990 00:00,15.9,(vco),
21/08/1990 00:00,17.7,(vco),
22/08/1990 00:00,17,(vco),
23/08/1990 00:00,18.2,(vco),
24/08/1990 00:00,15.8,(vco),
25/08/1990 00:00,18.7,(vco),
26/08/1990 00:00,18.9,(vco),
27/08/1990 00:00,17.4,(vco),
28/08/1990 00:00,16.4,(vco),
29/08/1990 00:00,16.6,(vco),
30/08/1990 00:00,17.7,(vco),
31/08/1990 00:00,17.5,(vco),
01/09/1990 00:00,18.3,(vco),
02/09/1990 00:00,14,(vco),
03/09/1990 00:00,14.7,(vco),
04/09/1990 00:00,14.5,(vco),
05/09/1990 00:00,13.6,(vco),
06/09/1990 00:00,14.8,(vco),
07/09/1990 00:00,14.5,(vco),
08/09/1990 00:00,14.1,(vco),
09/09/1990 00:00,14.5,(vco),
10/09/1990 00:00,14.4,(vco),
11/09/1990 00:00,13.6,(vco),
12/09/1990 00:00,14.5,(vco),
13/09/1990 00:00,13.7,(vco),
14/09/1990 00:00,11.9,(vco),
15/09/1990 00:00,10.3,(vco),
16/09/1990 00:00,10.3,(vco),
17/09/1990 00:00,9.7,(vco),
18/09/1990 00:00,11,(vco),
19/09/1990 00:00,8.5,(vco),
20/09/1990 00:00,8.5,(vco),
21/09/1990 00:00,8.7,(vco),
22/09/1990 00:00,8.7,(vco),
23/09/1990 00:00,8,(vco),
24/09/1990 00:00,7.5,(vco),
25/09/1990 00:00,7.5,(vco),
26/09/1990 00:00,7.9,(vco),
27/09/1990 00:00,8,(vco),
28/09/1990 00:00,7.5,(vco),
29/09/1990 00:00,7.5,(vco),
30/09/1990 00:00,7.5,(vco),
01/10/1990 00:00,7.5,(vco),
02/10/1990 00:00,8.1,(vco),
03/10/1990 00:00,8.5,(vco),
04/10/1990 00:00,8.5,(vco),
05/10/1990 00:00,8,(vco),
06/10/1990 00:00,7.6,(vco),
07/10/1990 00:00,8.5,(vco),
08/10/1990 00:00,12.5,(vco),
09/10/1990 00:00,8.4,(vco),
10/10/1990 00:00,6.9,(vco),
11/10/1990 00:00,9.4,(vco),
12/10/1990 00:00,7.5,(vco),
13/10/1990 00:00,8,(vco),
14/10/1990 00:00,10.5,(vco),
15/10/1990 00:00,17.1,(vco),
16/10/1990 00:00,17.9,(vco),
17/10/1990 00:00,21.7,(vco),
18/10/1990 00:00,21,(vco),
19/10/1990 00:00,74.2,(vco),
20/10/1990 00:00,35.5,(vco),
21/10/1990 00:00,19.5,(vco),
22/10/1990 00:00,44.9,(vco),
23/10/1990 00:00,54.6,(vco),
24/10/1990 00:00,119.1,(vco),
25/10/1990 00:00,110,(vco),
26/10/1990 00:00,105.4,(vco),
27/10/1990 00:00,53.1,(vco),
28/10/1990 00:00,45.2,(vco),
29/10/1990 00:00,46.5,(vco),
30/10/1990 00:00,104.2,(vco),
31/10/1990 00:00,228.7,(vco),
01/11/1990 00:00,125.7,(vco),
02/11/1990 00:00,86.9,(vco),
03/11/1990 00:00,85.4,(vco),
04/11/1990 00:00,45.1,(vco),
05/11/1990 00:00,41.4,(vco),
06/11/1990 00:00,38.3,(vco),
07/11/1990 00:00,42.2,(vco),
08/11/1990 00:00,89.5,(vco),
09/11/1990 00:00,192.5,(vco),
10/11/1990 00:00,96.1,(vco),
11/11/1990 00:00,115.7,(vco),
12/11/1990 00:00,96.1,(vco),
13/11/1990 00:00,94,(vco),
14/11/1990 00:00,74.3,(vco),
15/11/1990 00:00,63,(vco),
16/11/1990 00:00,57.7,(vco),
